account.NUM_UNIQUE(transaction.trans_operation);loan_status;account.SKEW(transaction.trans_day);account.MEAN(transaction.trans_day);account.MODE(disp.type) = OWNER;account.COUNT(disp);account.MODE(disp.type) = DISPONENT;account.NUM_UNIQUE(disp.type);account.SUM(transaction.trans_amount);account.MAX(transaction.trans_day)
0.6000000000000001;;0.8005985138522651;0.1129351630134463;1.0;0.0;0.0;0.0;0.45620861370410687;1.0
0.6000000000000001;;0.4769069035286623;0.3900667297183691;1.0;0.0;0.0;0.0;0.11723811733628424;1.0
0.8;;0.8513231306676898;0.20555258010432187;1.0;0.0;0.0;0.0;0.42234369143448686;1.0
0.6000000000000001;;0.5226759298637628;0.38064423353465626;1.0;0.0;0.0;0.0;0.13891338104842305;1.0
0.8;;0.8994362275561354;0.1792311244516278;0.0;1.0;1.0;1.0;0.36129812411872836;1.0
0.6000000000000001;;0.635917046075426;0.26716637906241014;1.0;0.0;0.0;0.0;0.4259374944223321;1.0
0.4000000000000001;;0.5708897803943361;0.4100833804409272;1.0;0.0;0.0;0.0;0.39331572277651844;1.0
0.4000000000000001;;0.7347956510334813;0.29348104508196715;0.0;1.0;1.0;1.0;0.4091723633248255;1.0
0.6000000000000001;;0.38214249112891474;0.43867096018735374;1.0;0.0;0.0;0.0;0.2484105877523337;1.0
0.8;;0.8112964835628835;0.11338797814207657;1.0;0.0;0.0;0.0;0.19034751102147174;1.0
0.6000000000000001;;0.6173626465152939;0.24854981084489292;1.0;0.0;0.0;0.0;0.20202045442375993;1.0
0.6000000000000001;;0.5657755013522533;0.281619329012581;1.0;0.0;0.0;0.0;0.23302336373534188;1.0
0.4000000000000001;;0.21130593870665082;0.5833794860434205;1.0;0.0;0.0;0.0;0.1343271993860103;1.0
0.4000000000000001;;0.8226903716741208;0.25443989071038264;1.0;0.0;0.0;0.0;0.2281168008281721;1.0
0.6000000000000001;;0.014217980294486066;0.6867548435171384;1.0;0.0;0.0;0.0;0.415800417655773;1.0
0.6000000000000001;;0.7162910892370933;0.2961205928587469;1.0;0.0;0.0;0.0;0.3592035982651221;1.0
0.6000000000000001;;0.687919693690167;0.29035994297933;0.0;1.0;1.0;1.0;0.19910489585378477;1.0
