account.NUM_UNIQUE(transaction.trans_operation);loan_status;account.SKEW(transaction.trans_day);account.MEAN(transaction.trans_day);account.MODE(disp.type) = OWNER;account.COUNT(disp);account.MODE(disp.type) = DISPONENT;account.NUM_UNIQUE(disp.type);account.SUM(transaction.trans_amount);account.MAX(transaction.trans_day)
-3.89176462687192;0;-0.09189563316813158;1.1530872851965748;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;-1.0151022305534665;-9.745644797802614
0.1735181680770918;1;0.13065607950440106;-0.29136721611025374;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;0.5313416343940084;0.07652776727533651
1.5286124330600956;1;1.0400031334437723;-0.8984361846712934;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;-1.006770123610036;0.07652776727533651
1.5286124330600956;1;-0.8341805022778678;0.9342581150773357;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;-0.3315515889041566;0.07652776727533651
1.5286124330600956;1;1.4514120151255065;0.26467826120821036;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;-0.0030594767211089046;0.07652776727533651
0.1735181680770918;1;0.03073026250165579;1.1035784231786474;-1.836663641860788;1.8366636418607878;1.836663641860788;1.8366636418607878;0.12865042419333705;0.07652776727533651
0.1735181680770918;1;1.2022907308897763;-1.313144864626694;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;-0.9703592978919239;0.07652776727533651
-1.1815760969059121;0;-0.35579075505944746;1.021579370461455;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;0.817036577617909;0.07652776727533651
-1.1815760969059121;1;-0.3630119480853968;0.7059603750971676;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;0.5888428047972539;0.07652776727533651
0.1735181680770918;1;0.675125471631402;0.9264890321145215;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;0.5787624002697398;0.07652776727533651
0.1735181680770918;1;0.6532418450395814;-0.19355376169105123;-1.836663641860788;1.8366636418607878;1.836663641860788;1.8366636418607878;0.38081465727841585;0.07652776727533651
0.1735181680770918;1;0.5992290614118977;0.4225980380641365;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;3.013485925335506;0.07652776727533651
-1.1815760969059121;0;-0.7214946431323584;0.6703758805217817;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;2.2248014325485426;0.07652776727533651
0.1735181680770918;1;0.7495962484854005;-1.5047568862921614;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;-0.31114033501614596;0.07652776727533651
-1.1815760969059121;1;-0.5674104298272022;1.2068096673862414;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;-0.6506568360971778;0.07652776727533651
0.1735181680770918;1;-0.3878039530368975;0.07096501537616014;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;0.847504154799494;0.07652776727533651
1.5286124330600956;1;2.398503027735291;-1.8174444358790713;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;1.2542891747700582;0.07652776727533651
1.5286124330600956;1;-0.793314769205056;1.7770696668363153;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;0.3154292908830336;0.07652776727533651
-1.1815760969059121;1;0.2965434678397098;1.012812176145781;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;-0.18896178649536993;0.07652776727533651
-1.1815760969059121;0;-0.12516030270070175;0.14676585070174572;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;0.037488504987989495;0.07652776727533651
1.5286124330600956;1;-0.7484796148294816;0.8491578822531872;-1.836663641860788;1.8366636418607878;1.836663641860788;1.8366636418607878;-0.6422910154262301;0.07652776727533651
1.5286124330600956;1;-0.7594556976261163;0.8491578822531872;-1.836663641860788;1.8366636418607878;1.836663641860788;1.8366636418607878;-0.5985305971094623;0.07652776727533651
-1.1815760969059121;1;-1.4745494492372202;1.6315599174383253;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;1.8051088711858425;0.07652776727533651
-1.1815760969059121;1;-0.13515848613526088;0.23958840430481562;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;1.925250147315249;0.07652776727533651
-1.1815760969059121;1;0.7599557679891488;-0.8388192633247061;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;-0.4965321226308669;0.07652776727533651
0.1735181680770918;1;-0.365194701224022;0.6404455230291258;-1.836663641860788;1.8366636418607878;1.836663641860788;1.8366636418607878;-0.9273791115548297;0.07652776727533651
0.1735181680770918;1;0.8692396871282578;-1.0995659366191237;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;-0.7983229626206321;0.07652776727533651
1.5286124330600956;1;0.21606147344244792;0.16336846022708118;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;-1.0664626863018727;0.07652776727533651
0.1735181680770918;0;-0.1043601820709269;-0.4700961195340464;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;-1.2282885783823707;0.07652776727533651
-1.1815760969059121;1;2.0371120341849935;-0.9773409335123653;-1.836663641860788;1.8366636418607878;1.836663641860788;1.8366636418607878;0.10200694696151193;0.07652776727533651
0.1735181680770918;1;-0.04596718677710112;-0.28154451191382296;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;-0.3495450869045358;0.07652776727533651
-1.1815760969059121;1;1.70840148737456;-1.3718646777177246;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;0.21597379470856032;0.07652776727533651
0.1735181680770918;1;0.7316089956442596;-0.9450275601774494;-1.836663641860788;1.8366636418607878;1.836663641860788;1.8366636418607878;-0.3908299543722151;0.07652776727533651
0.1735181680770918;1;-0.20038937885224167;-0.11764017326356276;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;-0.14325078822941767;0.07652776727533651
-1.1815760969059121;1;-0.4084519111216653;0.5304375664507012;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;-1.3852500612068779;0.07652776727533651
1.5286124330600956;1;-0.7760177300785956;0.9192954367785834;-1.836663641860788;1.8366636418607878;1.836663641860788;1.8366636418607878;-0.4075230657398051;0.07652776727533651
0.1735181680770918;1;-0.6157216695225135;0.6231590954491291;-1.836663641860788;1.8366636418607878;1.836663641860788;1.8366636418607878;-0.23231764008193664;0.07652776727533651
-1.1815760969059121;1;-0.7352899658653778;0.2521654580534442;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;1.1098836473221538;0.07652776727533651
-1.1815760969059121;1;-0.3817398934281056;-0.15200391926334808;-1.836663641860788;1.8366636418607878;1.836663641860788;1.8366636418607878;-0.08989159006394508;0.07652776727533651
1.5286124330600956;1;0.7247843530688619;0.19120082313398498;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;-0.8495052172378776;0.07652776727533651
0.1735181680770918;1;-0.45228333477389426;0.9016184921421018;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;1.2916632498457923;0.07652776727533651
-1.1815760969059121;0;-4.2019590835554625;3.621929204490556;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;-0.5063668985721876;0.07652776727533651
0.1735181680770918;1;0.026079116003888538;0.43236344903904494;-1.836663641860788;1.8366636418607878;1.836663641860788;1.8366636418607878;-0.5717185512400533;0.07652776727533651
-1.1815760969059121;1;-0.9472062739807536;0.41301515813548767;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;1.9073963204717244;0.07652776727533651
0.1735181680770918;1;0.32568801545128;-0.03385594523322432;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;-0.6123773066252783;0.07652776727533651
0.1735181680770918;1;-0.033643449845004336;-0.29976205854379595;-1.836663641860788;1.8366636418607878;1.836663641860788;1.8366636418607878;-0.5378025413581822;0.07652776727533651
0.1735181680770918;1;0.803618154200781;-1.7117620573408034;-1.836663641860788;1.8366636418607878;1.836663641860788;1.8366636418607878;2.319797084197226;0.07652776727533651
1.5286124330600956;1;0.613970821801966;-0.2841930629238719;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;0.0073965950558769365;0.07652776727533651
-1.1815760969059121;1;0.526739357208188;-1.3002348347981703;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;2.2000989027723254;0.07652776727533651
-1.1815760969059121;0;-1.3635907401263727;1.2809851787428876;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;-1.2661009319158227;0.07652776727533651
-1.1815760969059121;1;0.580314611952714;-0.3937301335256993;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;1.359259273516917;0.07652776727533651
0.1735181680770918;1;1.0269634139939383;-1.043415641891474;0.5444655064804707;-0.544465506480471;-0.5444655064804708;-0.544465506480471;-0.6079656245673696;0.07652776727533651
